State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
District of Columbia,6/8/2019,456,6/1/2019,"6,413","572,997",1.12
District of Columbia,6/15/2019,473,6/8/2019,"6,401","572,997",1.12
District of Columbia,6/22/2019,787,6/15/2019,"6,405","572,997",1.12
District of Columbia,6/29/2019,591,6/22/2019,"6,840","572,997",1.19
District of Columbia,7/6/2019,501,6/29/2019,"6,890","572,997",1.2
District of Columbia,7/13/2019,570,7/6/2019,"7,186","575,588",1.25
District of Columbia,7/20/2019,528,7/13/2019,"7,197","575,588",1.25
District of Columbia,7/27/2019,491,7/20/2019,"7,142","575,588",1.24
District of Columbia,8/3/2019,527,7/27/2019,"7,283","575,588",1.27
District of Columbia,8/10/2019,480,8/3/2019,"7,273","575,588",1.26
District of Columbia,8/17/2019,461,8/10/2019,"7,391","575,588",1.28
District of Columbia,8/24/2019,440,8/17/2019,"7,236","575,588",1.26
District of Columbia,8/31/2019,391,8/24/2019,"7,141","575,588",1.24
District of Columbia,9/7/2019,381,8/31/2019,"6,731","575,588",1.17
District of Columbia,9/14/2019,433,9/7/2019,"6,725","575,588",1.17
District of Columbia,9/21/2019,407,9/14/2019,"6,444","575,588",1.12
District of Columbia,9/28/2019,397,9/21/2019,"6,359","575,588",1.1
District of Columbia,10/5/2019,480,9/28/2019,"6,323","575,588",1.1
District of Columbia,10/12/2019,480,10/5/2019,"6,246","576,878",1.08
District of Columbia,10/19/2019,434,10/12/2019,"6,275","576,878",1.09
District of Columbia,10/26/2019,420,10/19/2019,"6,264","576,878",1.09
District of Columbia,11/2/2019,470,10/26/2019,"6,285","576,878",1.09
District of Columbia,11/9/2019,570,11/2/2019,"6,345","576,878",1.1
District of Columbia,11/16/2019,513,11/9/2019,"6,423","576,878",1.11
District of Columbia,11/23/2019,561,11/16/2019,"6,509","576,878",1.13
District of Columbia,11/30/2019,387,11/23/2019,"6,550","576,878",1.14
District of Columbia,12/7/2019,635,11/30/2019,"6,883","576,878",1.19
District of Columbia,12/14/2019,562,12/7/2019,"6,889","576,878",1.19
District of Columbia,12/21/2019,598,12/14/2019,"6,936","576,878",1.2
District of Columbia,12/28/2019,366,12/21/2019,"7,026","576,878",1.22
District of Columbia,1/4/2020,481,12/28/2019,"7,198","576,878",1.25
District of Columbia,1/11/2020,706,1/4/2020,"7,102","578,035",1.23
District of Columbia,1/18/2020,594,1/11/2020,"7,271","578,035",1.26
District of Columbia,1/25/2020,534,1/18/2020,"7,149","578,035",1.24
District of Columbia,2/1/2020,539,1/25/2020,"7,139","578,035",1.24
District of Columbia,2/8/2020,508,2/1/2020,"7,156","578,035",1.24
District of Columbia,2/15/2020,473,2/8/2020,"7,079","578,035",1.22
District of Columbia,2/22/2020,422,2/15/2020,"7,003","578,035",1.21
District of Columbia,2/29/2020,452,2/22/2020,"7,020","578,035",1.21
District of Columbia,3/7/2020,471,2/29/2020,"6,792","578,035",1.18
District of Columbia,3/14/2020,"1,213",3/7/2020,"6,746","578,035",1.17
District of Columbia,3/21/2020,"14,462",3/14/2020,"7,378","578,035",1.28
Florida,1/5/2019,"7,343",12/29/2018,"37,091","8,401,478",0.44
Florida,1/12/2019,"10,113",1/5/2019,"39,523","8,445,378",0.47
Florida,1/19/2019,"9,152",1/12/2019,"38,589","8,445,378",0.46
Florida,1/26/2019,"8,226",1/19/2019,"39,817","8,445,378",0.47
Florida,2/2/2019,"7,510",1/26/2019,"37,502","8,445,378",0.44
Florida,2/9/2019,"7,049",2/2/2019,"38,218","8,445,378",0.45
Florida,2/16/2019,"6,185",2/9/2019,"36,628","8,445,378",0.43
Florida,2/23/2019,"5,685",2/16/2019,"38,228","8,445,378",0.45
Florida,3/2/2019,"5,675",2/23/2019,"36,032","8,445,378",0.43
Florida,3/9/2019,"6,204",3/2/2019,"35,361","8,445,378",0.42
Florida,3/16/2019,"5,801",3/9/2019,"34,751","8,445,378",0.41
Florida,3/23/2019,"5,353",3/16/2019,"34,930","8,445,378",0.41
Florida,3/30/2019,"5,304",3/23/2019,"34,577","8,445,378",0.41
Florida,4/6/2019,"6,402",3/30/2019,"33,253","8,445,378",0.39
Florida,4/13/2019,"6,345",4/6/2019,"33,243","8,511,100",0.39
Florida,4/20/2019,"5,911",4/13/2019,"33,688","8,511,100",0.4
Florida,4/27/2019,"5,900",4/20/2019,"34,170","8,511,100",0.4
Florida,5/4/2019,"6,262",4/27/2019,"33,181","8,511,100",0.39
Florida,5/11/2019,"6,402",5/4/2019,"33,697","8,511,100",0.4
Florida,5/18/2019,"6,354",5/11/2019,"33,957","8,511,100",0.4
Florida,5/25/2019,"6,104",5/18/2019,"33,987","8,511,100",0.4
Florida,6/1/2019,"5,971",5/25/2019,"34,600","8,511,100",0.41
Florida,6/8/2019,"8,581",6/1/2019,"34,500","8,511,100",0.41
Florida,6/15/2019,"7,509",6/8/2019,"35,131","8,511,100",0.41
Florida,6/22/2019,"7,025",6/15/2019,"38,862","8,511,100",0.46
Florida,6/29/2019,"6,845",6/22/2019,"38,733","8,511,100",0.46
Florida,7/6/2019,"7,150",6/29/2019,"37,702","8,511,100",0.44
Florida,7/13/2019,"7,710",7/6/2019,"40,614","8,563,455",0.47
Florida,7/20/2019,"6,919",7/13/2019,"41,553","8,563,455",0.49
Florida,7/27/2019,"6,491",7/20/2019,"42,091","8,563,455",0.49
Florida,8/3/2019,"6,437",7/27/2019,"42,461","8,563,455",0.5
Florida,8/10/2019,"6,509",8/3/2019,"42,628","8,563,455",0.5
Florida,8/17/2019,"6,009",8/10/2019,"41,853","8,563,455",0.49
Florida,8/24/2019,"6,305",8/17/2019,"43,799","8,563,455",0.51
Florida,8/31/2019,"5,646",8/24/2019,"41,020","8,563,455",0.48
Florida,9/7/2019,"5,013",8/31/2019,"40,036","8,563,455",0.47
Florida,9/14/2019,"6,543",9/7/2019,"40,712","8,563,455",0.48
Florida,9/21/2019,"5,972",9/14/2019,"39,151","8,563,455",0.46
Florida,9/28/2019,"5,388",9/21/2019,"39,475","8,563,455",0.46
Florida,10/5/2019,"6,072",9/28/2019,"37,855","8,563,455",0.44
Florida,10/12/2019,"5,982",10/5/2019,"36,883","8,608,066",0.43
Florida,10/19/2019,"5,451",10/12/2019,"36,987","8,608,066",0.43
Florida,10/26/2019,"5,402",10/19/2019,"36,047","8,608,066",0.42
Florida,11/2/2019,"5,484",10/26/2019,"35,187","8,608,066",0.41
Florida,11/9/2019,"6,028",11/2/2019,"35,489","8,608,066",0.41
Florida,11/16/2019,"5,252",11/9/2019,"34,385","8,608,066",0.4
Florida,11/23/2019,"5,662",11/16/2019,"36,170","8,608,066",0.42
Florida,11/30/2019,"3,817",11/23/2019,"31,147","8,608,066",0.36
Florida,12/7/2019,"5,681",11/30/2019,"38,917","8,608,066",0.45
Florida,12/14/2019,"5,375",12/7/2019,"33,428","8,608,066",0.39
Florida,12/21/2019,"5,337",12/14/2019,"36,866","8,608,066",0.43
Florida,12/28/2019,"3,807",12/21/2019,"31,743","8,608,066",0.37
Florida,1/4/2020,"4,618",12/28/2019,"36,189","8,608,066",0.42
Florida,1/11/2020,"6,862",1/4/2020,"35,024","8,604,277",0.41
Florida,1/18/2020,"6,088",1/11/2020,"34,718","8,604,277",0.4
Florida,1/25/2020,"5,206",1/18/2020,"33,347","8,604,277",0.39
Florida,2/1/2020,"5,457",1/25/2020,"35,871","8,604,277",0.42
Florida,2/8/2020,"5,605",2/1/2020,"33,176","8,604,277",0.39
Florida,2/15/2020,"5,229",2/8/2020,"34,449","8,604,277",0.4
Florida,2/22/2020,"4,861",2/15/2020,"33,570","8,604,277",0.39
Florida,2/29/2020,"4,853",2/22/2020,"33,421","8,604,277",0.39
Florida,3/7/2020,"5,325",2/29/2020,"32,262","8,604,277",0.37
Florida,3/14/2020,"6,463",3/7/2020,"32,244","8,604,277",0.37
Florida,3/21/2020,"74,313",3/14/2020,"33,728","8,604,277",0.39
Georgia,1/5/2019,"17,800",12/29/2018,"38,700","4,271,277",0.91
Georgia,1/12/2019,"13,145",1/5/2019,"38,060","4,290,407",0.89
Georgia,1/19/2019,"7,402",1/12/2019,"29,355","4,290,407",0.68
Georgia,1/26/2019,"5,529",1/19/2019,"28,292","4,290,407",0.66
Georgia,2/2/2019,"5,483",1/26/2019,"27,875","4,290,407",0.65
Georgia,2/9/2019,"5,575",2/2/2019,"27,142","4,290,407",0.63
Georgia,2/16/2019,"5,711",2/9/2019,"26,530","4,290,407",0.62
Georgia,2/23/2019,"5,120",2/16/2019,"27,208","4,290,407",0.63
Georgia,3/2/2019,"5,781",2/23/2019,"26,703","4,290,407",0.62
Georgia,3/9/2019,"5,166",3/2/2019,"25,281","4,290,407",0.59
Georgia,3/16/2019,"4,387",3/9/2019,"24,682","4,290,407",0.58
Georgia,3/23/2019,"4,182",3/16/2019,"23,918","4,290,407",0.56
Georgia,3/30/2019,"4,171",3/23/2019,"23,944","4,290,407",0.56
Georgia,4/6/2019,"4,642",3/30/2019,"23,020","4,290,407",0.54
Georgia,4/13/2019,"5,248",4/6/2019,"24,837","4,314,458",0.58
Georgia,4/20/2019,"4,655",4/13/2019,"23,737","4,314,458",0.55
Georgia,4/27/2019,"4,457",4/20/2019,"24,013","4,314,458",0.56
Georgia,5/4/2019,"4,851",4/27/2019,"23,899","4,314,458",0.55
Georgia,5/11/2019,"5,072",5/4/2019,"23,743","4,314,458",0.55
Georgia,5/18/2019,"4,286",5/11/2019,"24,030","4,314,458",0.56
Georgia,5/25/2019,"4,191",5/18/2019,"24,042","4,314,458",0.56
Georgia,6/1/2019,"4,474",5/25/2019,"24,268","4,314,458",0.56
Georgia,6/8/2019,"5,366",6/1/2019,"24,860","4,314,458",0.58
Georgia,6/15/2019,"4,332",6/8/2019,"24,648","4,314,458",0.57
Georgia,6/22/2019,"4,412",6/15/2019,"25,072","4,314,458",0.58
Georgia,6/29/2019,"4,336",6/22/2019,"24,973","4,314,458",0.58
Georgia,7/6/2019,"5,234",6/29/2019,"24,972","4,314,458",0.58
Georgia,7/13/2019,"9,065",7/6/2019,"30,818","4,332,044",0.71
Georgia,7/20/2019,"6,107",7/13/2019,"27,148","4,332,044",0.63
Georgia,7/27/2019,"4,275",7/20/2019,"26,077","4,332,044",0.6
Georgia,8/3/2019,"4,402",7/27/2019,"25,618","4,332,044",0.59
Georgia,8/10/2019,"4,395",8/3/2019,"25,319","4,332,044",0.58
Georgia,8/17/2019,"3,913",8/10/2019,"24,789","4,332,044",0.57
Georgia,8/24/2019,"4,450",8/17/2019,"25,549","4,332,044",0.59
Georgia,8/31/2019,"4,797",8/24/2019,"24,822","4,332,044",0.57
Georgia,9/7/2019,"3,645",8/31/2019,"24,574","4,332,044",0.57
Georgia,9/14/2019,"5,208",9/7/2019,"25,217","4,332,044",0.58
Georgia,9/21/2019,"4,262",9/14/2019,"24,252","4,332,044",0.56
Georgia,9/28/2019,"4,534",9/21/2019,"23,955","4,332,044",0.55
Georgia,10/5/2019,"4,843",9/28/2019,"24,335","4,332,044",0.56
Georgia,10/12/2019,"5,100",10/5/2019,"23,752","4,353,840",0.55
Georgia,10/19/2019,"4,431",10/12/2019,"24,134","4,353,840",0.55
Georgia,10/26/2019,"6,255",10/19/2019,"25,067","4,353,840",0.58
Georgia,11/2/2019,"5,207",10/26/2019,"24,694","4,353,840",0.57
Georgia,11/9/2019,"5,417",11/2/2019,"24,251","4,353,840",0.56
Georgia,11/16/2019,"3,934",11/9/2019,"23,917","4,353,840",0.55
Georgia,11/23/2019,"5,780",11/16/2019,"24,461","4,353,840",0.56
Georgia,11/30/2019,"3,961",11/23/2019,"21,522","4,353,840",0.49
Georgia,12/7/2019,"9,592",11/30/2019,"31,239","4,353,840",0.72
Georgia,12/14/2019,"6,595",12/7/2019,"26,358","4,353,840",0.61
Georgia,12/21/2019,"4,885",12/14/2019,"25,133","4,353,840",0.58
Georgia,12/28/2019,"4,131",12/21/2019,"24,259","4,353,840",0.56
Georgia,1/4/2020,"17,060",12/28/2019,"38,704","4,353,840",0.89
Georgia,1/11/2020,"17,962",1/4/2020,"47,482","4,373,059",1.09
Georgia,1/18/2020,"8,161",1/11/2020,"32,079","4,373,059",0.73
Georgia,1/25/2020,"5,257",1/18/2020,"28,998","4,373,059",0.66
Georgia,2/1/2020,"5,199",1/25/2020,"28,332","4,373,059",0.65
Georgia,2/8/2020,"5,577",2/1/2020,"26,984","4,373,059",0.62
Georgia,2/15/2020,"6,277",2/8/2020,"27,317","4,373,059",0.62
Georgia,2/22/2020,"5,030",2/15/2020,"26,963","4,373,059",0.62
Georgia,2/29/2020,"5,538",2/22/2020,"26,958","4,373,059",0.62
Georgia,3/7/2020,"4,569",2/29/2020,"25,079","4,373,059",0.57
Georgia,3/14/2020,"5,445",3/7/2020,"25,352","4,373,059",0.58
Georgia,3/21/2020,"12,140",3/14/2020,"27,507","4,373,059",0.63
Hawaii,1/5/2019,"1,903",12/29/2018,"5,233","620,087",0.84
Hawaii,1/12/2019,"1,720",1/5/2019,"7,979","621,166",1.28
Hawaii,1/19/2019,"1,203",1/12/2019,"7,278","621,166",1.17
Hawaii,1/26/2019,"1,084",1/19/2019,"6,967","621,166",1.12
Hawaii,2/2/2019,"1,283",1/26/2019,"6,936","621,166",1.12
Hawaii,2/9/2019,"1,171",2/2/2019,"6,894","621,166",1.11
Hawaii,2/16/2019,"1,154",2/9/2019,"6,743","621,166",1.09
Hawaii,2/23/2019,"1,196",2/16/2019,"6,901","621,166",1.11
Hawaii,3/2/2019,"1,278",2/23/2019,"6,900","621,166",1.11
Hawaii,3/9/2019,"1,133",3/2/2019,"6,661","621,166",1.07
Hawaii,3/16/2019,"1,155",3/9/2019,"6,602","621,166",1.06
Hawaii,3/23/2019,"1,055",3/16/2019,"6,552","621,166",1.05
Hawaii,3/30/2019,"1,249",3/23/2019,"6,646","621,166",1.07
Hawaii,4/6/2019,"1,285",3/30/2019,"6,624","621,166",1.07
Hawaii,4/13/2019,"1,128",4/6/2019,"6,579","621,965",1.06
Hawaii,4/20/2019,989,4/13/2019,"6,301","621,965",1.01
Hawaii,4/27/2019,"1,274",4/20/2019,"6,605","621,965",1.06
Hawaii,5/4/2019,"1,120",4/27/2019,"6,513","621,965",1.05
Hawaii,5/11/2019,"1,229",5/4/2019,"6,645","621,965",1.07
